"","province","district","variable","value"
"41","Kâmpôt","Dang Tong","NL_VIIRS.M_201204_SUM",67.5599997509271
"42","Phnom Penh","Dangkao","NL_VIIRS.M_201204_SUM",821.97000061348
"43","Takêv","Doun Kaev","NL_VIIRS.M_201204_SUM",25.6299997344613
"44","Kep","Kaeb","NL_VIIRS.M_201204_SUM",20.5999998897314
"45","Môndól Kiri","Kaev Seima","NL_VIIRS.M_201204_SUM",507.080001201481
"46","Prey Vêng","Kamchay Mear","NL_VIIRS.M_201204_SUM",20.4400000944734
"47","Kâmpôt","Kampong Bay","NL_VIIRS.M_201204_SUM",56.43999969773
"48","Kâmpóng Cham","Kampong Cham","NL_VIIRS.M_201204_SUM",90.8199999369681
"49","Kâmpóng Chhnang","Kampong Chhnang","NL_VIIRS.M_201204_SUM",38.0899995844811
"50","Kâmpóng Chhnang","Kampong Leaeng","NL_VIIRS.M_201204_SUM",327.450000615791
"51","Prey Vêng","Kampong Leav","NL_VIIRS.M_201204_SUM",57.4700000211596
"52","Svay Rieng","Kampong Rou","NL_VIIRS.M_201204_SUM",34.7799997851253
"53","Kaôh Kong","Kampong Seila","NL_VIIRS.M_201204_SUM",440.419999511912
"54","Kâmpóng Cham","Kampong Siem","NL_VIIRS.M_201204_SUM",218.250000862405
"55","Tbong Khmum","Kampong Siem","NL_VIIRS.M_201204_SUM",14.7200000416487
"56","Kâmpóng Thum","Kampong Svay","NL_VIIRS.M_201204_SUM",515.929999966174
"57","Prey Vêng","Kampong Trabaek","NL_VIIRS.M_201204_SUM",19.3999999761581
"58","Kâmpôt","Kampong Trach","NL_VIIRS.M_201204_SUM",19.149999955669
"59","Kâmpóng Chhnang","Kampong Tralach","NL_VIIRS.M_201204_SUM",251.580001078546
"60","Kâmpôt","Kampot","NL_VIIRS.M_201204_SUM",805.700001744553
"61","Kândal","Kandal Stueng","NL_VIIRS.M_201204_SUM",274.799999846145
"62","Pouthisat","Kandieng","NL_VIIRS.M_201204_SUM",244.549999959767
"63","Kâmpóng Cham","Kang Meas","NL_VIIRS.M_201204_SUM",147.840000679716
"64","Prey Vêng","Kanhchriech","NL_VIIRS.M_201204_SUM",66.4800002537667
"65","Takêv","Kaoh Andaet","NL_VIIRS.M_201204_SUM",27.7699999623
"66","Kaôh Kong","Kaoh Kong","NL_VIIRS.M_201204_SUM",572.729999078438
"67","Môndól Kiri","Kaoh Nheaek","NL_VIIRS.M_201204_SUM",116.390000047162
"68","Kâmpóng Cham","Kaoh Soutin","NL_VIIRS.M_201204_SUM",46.7100000809878
"69","Kândal","Kaoh Thum","NL_VIIRS.M_201204_SUM",82.8399995528162
"70","Kândal","Khsach Kandal","NL_VIIRS.M_201204_SUM",183.60000000149
"71","Kândal","Kien Svay","NL_VIIRS.M_201204_SUM",214.279999647289
"72","Kaôh Kong","Kiri Sakor","NL_VIIRS.M_201204_SUM",301.599999245256
"73","Takêv","Kiri Vong","NL_VIIRS.M_201204_SUM",23.139999922365
"74","Kâmpóng Spœ","Kong Pisei","NL_VIIRS.M_201204_SUM",244.830000041053
"75","Rôtânôkiri","Koun Mom","NL_VIIRS.M_201204_SUM",403.580000299961
"76","Krâchéh","Kracheh","NL_VIIRS.M_201204_SUM",71.3699998408557
"77","Pouthisat","Krakor","NL_VIIRS.M_201204_SUM",227.859999762848
"78","Siemréab","Kralanh","NL_VIIRS.M_201204_SUM",393.730000240728
"79","Tbong Khmum","Krouch Chhmar","NL_VIIRS.M_201204_SUM",362.22000014782
"80","Preah Vihéar","Kuleaen","NL_VIIRS.M_201204_SUM",1367.44999912195
"81","Kândal","Leuk Daek","NL_VIIRS.M_201204_SUM",134.030000334606
"82","Rôtânôkiri","Lumphat","NL_VIIRS.M_201204_SUM",508.0200002715
"83","Kândal","Lvea Aem","NL_VIIRS.M_201204_SUM",113.690000019968
"84","Bântéay Méanchey","Malai","NL_VIIRS.M_201204_SUM",347.849999789149
"85","Prey Vêng","Me Sang","NL_VIIRS.M_201204_SUM",69.6700003240257
"86","Phnom Penh","Mean Chey","NL_VIIRS.M_201204_SUM",863.930001735688
"87","Tbong Khmum","Memot","NL_VIIRS.M_201204_SUM",238.630000391975
"88","Krong Preah Sihanouk","Mittakpheap","NL_VIIRS.M_201204_SUM",421.879999537021
"89","Kaôh Kong","Mondol Seima","NL_VIIRS.M_201204_SUM",850.089998895302
"90","Bântéay Méanchey","Mongkol Borei","NL_VIIRS.M_201204_SUM",479.730000218377
"91","BatdÃ¢mbÃ¢ng","Moung Ruessei","NL_VIIRS.M_201204_SUM",1575.82999974489
"92","Kândal","Mukh Kampul","NL_VIIRS.M_201204_SUM",176.290000233799
"93","Kâmpóng Spœ","Odongk","NL_VIIRS.M_201204_SUM",219.149999648333
"94","Bântéay Méanchey","Ou Chrov","NL_VIIRS.M_201204_SUM",851.810001146048
"95","Rôtânôkiri","Ou Chum","NL_VIIRS.M_201204_SUM",370.920000173151
"96","Môndól Kiri","Ou Reang","NL_VIIRS.M_201204_SUM",479.809999959543
"97","Tbong Khmum","Ou Reang Ov","NL_VIIRS.M_201204_SUM",74.6699998490512
"98","Rôtânôkiri","Ou Ya Dav","NL_VIIRS.M_201204_SUM",265.85000028275
"99","Krong Pailin","Pailin","NL_VIIRS.M_201204_SUM",377.800000632182
"100","Prey Vêng","Pea Reang","NL_VIIRS.M_201204_SUM",239.400000182912
"101","Prey Vêng","Peam Chor","NL_VIIRS.M_201204_SUM",59.1899999789893
"102","Prey Vêng","Peam Ro","NL_VIIRS.M_201204_SUM",56.149999987334
"103","Môndól Kiri","Pechr Chenda","NL_VIIRS.M_201204_SUM",254.96000019461
"104","Phnom Penh","Phnom Penh","NL_VIIRS.M_201204_SUM",927.930000782013
"105","Pouthisat","Phnum Kravanh","NL_VIIRS.M_201204_SUM",697.359999643639
"106","BatdÃ¢mbÃ¢ng","Phnum Proek","NL_VIIRS.M_201204_SUM",1076.69999977946
"107","Bântéay Méanchey","Phnum Srok","NL_VIIRS.M_201204_SUM",536.710000347346
"108","Kâmpóng Spœ","Phnum Sruoch","NL_VIIRS.M_201204_SUM",571.639999456704
"109","Tbong Khmum","Ponhea Kraek","NL_VIIRS.M_201204_SUM",451.099998917431
"110","Kândal","Ponhea Lueu","NL_VIIRS.M_201204_SUM",164.050000211224
"111","Siemréab","Prasat Bakong","NL_VIIRS.M_201204_SUM",314.939999774098
"112","Kâmpóng Thum","Prasat Balangk","NL_VIIRS.M_201204_SUM",791.690000798553
"113","Kâmpóng Thum","Prasat Sambour","NL_VIIRS.M_201204_SUM",278.049999874085
"114","Krâchéh","Preaek Prasab","NL_VIIRS.M_201204_SUM",228.229999642819
"115","Bântéay Méanchey","Preah Netr Preah","NL_VIIRS.M_201204_SUM",635.71000049077
"116","Prey Vêng","Preah Sdach","NL_VIIRS.M_201204_SUM",152.460000468418
"117","Kâmpóng Cham","Prey Chhor","NL_VIIRS.M_201204_SUM",285.540000252426
"118","Takêv","Prey Kabbas","NL_VIIRS.M_201204_SUM",22.2800001669675
"119","Krong Preah Sihanouk","Prey Nob","NL_VIIRS.M_201204_SUM",363.099999904632
"120","Prey Vêng","Prey Veaeng","NL_VIIRS.M_201204_SUM",149.9300001394
"121","Siemréab","Puok","NL_VIIRS.M_201204_SUM",785.270001063123
"122","Kâmpóng Chhnang","Rolea B'ier","NL_VIIRS.M_201204_SUM",145.220000036061
"123","Svay Rieng","Romeas Haek","NL_VIIRS.M_201204_SUM",68.8499998711049
"124","BatdÃ¢mbÃ¢ng","Rotanak Mondol","NL_VIIRS.M_201204_SUM",604.309999810532
"125","Preah Vihéar","Rovieng","NL_VIIRS.M_201204_SUM",839.320000929758
"126","Phnom Penh","Ruessei Kaev","NL_VIIRS.M_201204_SUM",1114.82999798655
"127","Svay Rieng","Rumduol","NL_VIIRS.M_201204_SUM",48.8800000157207
"128","Kândal","S'ang","NL_VIIRS.M_201204_SUM",189.549999995157
"129","Môndól Kiri","Saen Monourom","NL_VIIRS.M_201204_SUM",71.260000191629
"130","Krong Pailin","Sala Krau","NL_VIIRS.M_201204_SUM",347.300000336021
"131","Krâchéh","Sambour","NL_VIIRS.M_201204_SUM",779.190001003444
"132","Kâmpóng Chhnang","Sameakki Mean Chey","NL_VIIRS.M_201204_SUM",72.2899998575449
"133","BatdÃ¢mbÃ¢ng","Samlout","NL_VIIRS.M_201204_SUM",651.730000196025
"134","Pouthisat","Sampov Meas","NL_VIIRS.M_201204_SUM",84.9400003105402
"135","Otdar Mean Chey","Samraong","NL_VIIRS.M_201204_SUM",984.599999694154
"136","Takêv","Samraong","NL_VIIRS.M_201204_SUM",21.6899998579174
"137","Kâmpóng Spœ","Samraong Tong","NL_VIIRS.M_201204_SUM",321.63000045903
"138","Kâmpóng Thum","Sandan","NL_VIIRS.M_201204_SUM",1968.53000138886
"139","BatdÃ¢mbÃ¢ng","Sangkae","NL_VIIRS.M_201204_SUM",649.889999901875
"140","Preah Vihéar","Sangkom Thmei","NL_VIIRS.M_201204_SUM",651.640000162646
"141","Kâmpóng Thum","Santuk","NL_VIIRS.M_201204_SUM",935.090001292526
"142","Bântéay Méanchey","Serei Saophoan","NL_VIIRS.M_201204_SUM",308.030000150204
"143","Stœng Trêng","Sesan","NL_VIIRS.M_201204_SUM",459.340000899509
"144","Stœng Trêng","Siem Bouk","NL_VIIRS.M_201204_SUM",727.300000514835
"145","Stœng Trêng","Siem Pang","NL_VIIRS.M_201204_SUM",2238.40000584163
"146","Siemréab","Siem Reab","NL_VIIRS.M_201204_SUM",765.560001129284
"147","Prey Vêng","Sithor Kandal","NL_VIIRS.M_201204_SUM",100.479999732226
"148","Kaôh Kong","Smach Mean Chey","NL_VIIRS.M_201204_SUM",47.09999983944
"149","Krâchéh","Snuol","NL_VIIRS.M_201204_SUM",500.460000930354
"150","Siemréab","Soutr Nikom","NL_VIIRS.M_201204_SUM",406.869999861345
"151","Kaôh Kong","Srae Ambel","NL_VIIRS.M_201204_SUM",605.779999237507
"152","Kâmpóng Cham","Srei Santhor","NL_VIIRS.M_201204_SUM",98.0300001632423
"153","Siemréab","Srei Snam","NL_VIIRS.M_201204_SUM",386.929999940098
"154","Kâmpóng Thum","Stoung","NL_VIIRS.M_201204_SUM",875.45000083372
"155","Krong Preah Sihanouk","Stueng hav","NL_VIIRS.M_201204_SUM",33.3799997661263
"156","Kâmpóng Thum","Stueng Saen","NL_VIIRS.M_201204_SUM",75.5099997892976
"157","Stœng Trêng","Stueng Traeng","NL_VIIRS.M_201204_SUM",155.800000181422
"158","Kâmpóng Cham","Stueng Trang","NL_VIIRS.M_201204_SUM",330.520000396297
"159","Bântéay Méanchey","Svay Chek","NL_VIIRS.M_201204_SUM",523.669999841601
"160","Svay Rieng","Svay Chrum","NL_VIIRS.M_201204_SUM",43.7999999783933
"161","Siemréab","Svay Leu","NL_VIIRS.M_201204_SUM",1557.26999877207
"162","BatdÃ¢mbÃ¢ng","Svay Pao","NL_VIIRS.M_201204_SUM",262.160000793636
"163","Svay Rieng","Svay Rieng","NL_VIIRS.M_201204_SUM",2.65000002086163
"164","Svay Rieng","Svay Teab","NL_VIIRS.M_201204_SUM",45.6899999510497
"165","Kândal","Ta Khmau","NL_VIIRS.M_201204_SUM",191.439999438822
"166","Rôtânôkiri","Ta Veaeng","NL_VIIRS.M_201204_SUM",1419.33000121638
"167","Preah Vihéar","Tbaeng Mean chey","NL_VIIRS.M_201204_SUM",534.380000561476
"168","Tbong Khmum","Tboung Khmum","NL_VIIRS.M_201204_SUM",566.990000091493
"169","Stœng Trêng","Thala Barivat","NL_VIIRS.M_201204_SUM",1527.3400012143
"170","Kaôh Kong","Thma Bang","NL_VIIRS.M_201204_SUM",1509.27999777161
"171","Bântéay Méanchey","Thma Puok","NL_VIIRS.M_201204_SUM",799.5500003919
"172","Kâmpóng Spœ","Thpong","NL_VIIRS.M_201204_SUM",76.1500000786037
"173","Takêv","Tram Kak","NL_VIIRS.M_201204_SUM",91.4299998376518
"174","Takêv","Treang","NL_VIIRS.M_201204_SUM",18.0099999941886
"175","Kâmpóng Chhnang","Tuek Phos","NL_VIIRS.M_201204_SUM",103.359999941662
"176","Siemréab","Varin","NL_VIIRS.M_201204_SUM",1126.78999869898
"177","Pouthisat","Veal Veaeng","NL_VIIRS.M_201204_SUM",2089.75999963656
"178","Rôtânôkiri","Veun Sai","NL_VIIRS.M_201204_SUM",1389.67000254616
"179","BatdÃ¢mbÃ¢ng","Aek Phnum","NL_VIIRS.M_201205_SUM",688.320000113919
"180","Rôtânôkiri","Andoung Meas","NL_VIIRS.M_201205_SUM",63.850000217557
"181","Kândal","Angk Snuol","NL_VIIRS.M_201205_SUM",206.220001891255
"182","Takêv","Angkor Borei","NL_VIIRS.M_201205_SUM",28.8900000285357
"183","Kâmpôt","Angkor Chey","NL_VIIRS.M_201205_SUM",185.679999925196
"184","Siemréab","Angkor Chum","NL_VIIRS.M_201205_SUM",1.11000000685453
"185","Siemréab","Angkor Thum","NL_VIIRS.M_201205_SUM",37.5500001236797
"186","Otdar Mean Chey","Anlong Veaeng","NL_VIIRS.M_201205_SUM",72.4800001438707
"187","Kâmpóng Spœ","Aoral","NL_VIIRS.M_201205_SUM",723.889999562874
"188","Prey Vêng","Ba Phnum","NL_VIIRS.M_201205_SUM",41.5600000377744
"189","Pouthisat","Bakan","NL_VIIRS.M_201205_SUM",224.410000175238
"190","Rôtânôkiri","Ban Lung","NL_VIIRS.M_201205_SUM",39.0700002126395
"191","BatdÃ¢mbÃ¢ng","Banan","NL_VIIRS.M_201205_SUM",510.720001131296
"192","Otdar Mean Chey","Banteay Ampil","NL_VIIRS.M_201205_SUM",20.9600001573563
"193","Kâmpôt","Banteay Meas","NL_VIIRS.M_201205_SUM",206.110000072047
"194","Siemréab","Banteay Srei","NL_VIIRS.M_201205_SUM",27.7599999699742
"195","Rôtânôkiri","Bar Kaev","NL_VIIRS.M_201205_SUM",65.2200001683087
"196","Kâmpóng Thum","Baray","NL_VIIRS.M_201205_SUM",23.7699999809265
"197","Kâmpóng Chhnang","Baribour","NL_VIIRS.M_201205_SUM",51.949999973178
"198","Kâmpóng Spœ","Basedth","NL_VIIRS.M_201205_SUM",25.8000000175089
"199","BatdÃ¢mbÃ¢ng","Bat Dambang","NL_VIIRS.M_201205_SUM",435.340000785887
"200","Kâmpóng Cham","Batheay","NL_VIIRS.M_201205_SUM",24.3300000596791
"201","Takêv","Bati","NL_VIIRS.M_201205_SUM",15.239999961108
"202","BatdÃ¢mbÃ¢ng","Bavel","NL_VIIRS.M_201205_SUM",428.730000423268
"203","Kaôh Kong","Botum Sakor","NL_VIIRS.M_201205_SUM",630.939999911934
"204","Takêv","Bourei Cholsar","NL_VIIRS.M_201205_SUM",55.6900000814349
"205","Kâmpóng Cham","Chamkar Leu","NL_VIIRS.M_201205_SUM",3.02999998629093
"206","Svay Rieng","Chantrea","NL_VIIRS.M_201205_SUM",26.5299999080598
"207","Kâmpóng Spœ","Chbar Mon","NL_VIIRS.M_201205_SUM",0
"208","Kâmpóng Cham","Cheung Prey","NL_VIIRS.M_201205_SUM",11.9000000115484
"209","Preah Vihéar","Chey Saen","NL_VIIRS.M_201205_SUM",47.1799999494105
"210","Preah Vihéar","Chhaeb","NL_VIIRS.M_201205_SUM",257.579999815673
"211","Krâchéh","Chhloung","NL_VIIRS.M_201205_SUM",47.9399999566376
"212","Kâmpôt","Chhuk","NL_VIIRS.M_201205_SUM",482.009999891743
"213","Siemréab","Chi Kraeng","NL_VIIRS.M_201205_SUM",144.060000402853
"214","Preah Vihéar","Choam Khsant","NL_VIIRS.M_201205_SUM",269.09000034444
"215","Kâmpóng Chhnang","Chol Kiri","NL_VIIRS.M_201205_SUM",57.9599998313934
"216","Otdar Mean Chey","Chong Kal","NL_VIIRS.M_201205_SUM",0
"217","Kâmpôt","Chum Kiri","NL_VIIRS.M_201205_SUM",543.980000566691
"218","Tbong Khmum","Dambae","NL_VIIRS.M_201205_SUM",4.4999999795109
"219","Kâmpôt","Dang Tong","NL_VIIRS.M_201205_SUM",202.720000555739
"220","Phnom Penh","Dangkao","NL_VIIRS.M_201205_SUM",544.590001434088
"221","Takêv","Doun Kaev","NL_VIIRS.M_201205_SUM",21.7099998854101
"222","Kep","Kaeb","NL_VIIRS.M_201205_SUM",102.560000224039
"223","Môndól Kiri","Kaev Seima","NL_VIIRS.M_201205_SUM",1210.19999994524
"224","Prey Vêng","Kamchay Mear","NL_VIIRS.M_201205_SUM",2.71000003814697
"225","Kâmpôt","Kampong Bay","NL_VIIRS.M_201205_SUM",82.2799998745322
"226","Kâmpóng Cham","Kampong Cham","NL_VIIRS.M_201205_SUM",70.9800003096461
"227","Kâmpóng Chhnang","Kampong Chhnang","NL_VIIRS.M_201205_SUM",14.1699999626726
"228","Kâmpóng Chhnang","Kampong Leaeng","NL_VIIRS.M_201205_SUM",75.0400001667439
"229","Prey Vêng","Kampong Leav","NL_VIIRS.M_201205_SUM",132.980000799522
"230","Svay Rieng","Kampong Rou","NL_VIIRS.M_201205_SUM",63.6599999517202
"231","Kaôh Kong","Kampong Seila","NL_VIIRS.M_201205_SUM",1021.02000138164
"232","Kâmpóng Cham","Kampong Siem","NL_VIIRS.M_201205_SUM",24.2900000326336
"233","Tbong Khmum","Kampong Siem","NL_VIIRS.M_201205_SUM",8.97000003419816
"234","Kâmpóng Thum","Kampong Svay","NL_VIIRS.M_201205_SUM",85.430000083521
"235","Prey Vêng","Kampong Trabaek","NL_VIIRS.M_201205_SUM",0
"236","Kâmpôt","Kampong Trach","NL_VIIRS.M_201205_SUM",213.530000155792
"237","Kâmpóng Chhnang","Kampong Tralach","NL_VIIRS.M_201205_SUM",57.8400000166148
"238","Kâmpôt","Kampot","NL_VIIRS.M_201205_SUM",1468.17000078037
"239","Kândal","Kandal Stueng","NL_VIIRS.M_201205_SUM",6.92999996617436
"240","Pouthisat","Kandieng","NL_VIIRS.M_201205_SUM",145.310000007972
"241","Kâmpóng Cham","Kang Meas","NL_VIIRS.M_201205_SUM",41.7700000125915
"242","Prey Vêng","Kanhchriech","NL_VIIRS.M_201205_SUM",2.40000003576279
"243","Takêv","Kaoh Andaet","NL_VIIRS.M_201205_SUM",83.2600000947714
"244","Kaôh Kong","Kaoh Kong","NL_VIIRS.M_201205_SUM",964.100000435487
"245","Môndól Kiri","Kaoh Nheaek","NL_VIIRS.M_201205_SUM",220.759999642149
"246","Kâmpóng Cham","Kaoh Soutin","NL_VIIRS.M_201205_SUM",17.3899999521673
"247","Kândal","Kaoh Thum","NL_VIIRS.M_201205_SUM",132.849999964237
"248","Kândal","Khsach Kandal","NL_VIIRS.M_201205_SUM",91.3699998520315
"249","Kândal","Kien Svay","NL_VIIRS.M_201205_SUM",171.080000024289
"250","Kaôh Kong","Kiri Sakor","NL_VIIRS.M_201205_SUM",377.899999992922
"251","Takêv","Kiri Vong","NL_VIIRS.M_201205_SUM",187.350000375882
"252","Kâmpóng Spœ","Kong Pisei","NL_VIIRS.M_201205_SUM",16.120000096038
"253","Rôtânôkiri","Koun Mom","NL_VIIRS.M_201205_SUM",68.4299999698997
"254","Krâchéh","Kracheh","NL_VIIRS.M_201205_SUM",75.5200002230703
"255","Pouthisat","Krakor","NL_VIIRS.M_201205_SUM",373.780000546947
"256","Siemréab","Kralanh","NL_VIIRS.M_201205_SUM",67.4400000032038
"257","Tbong Khmum","Krouch Chhmar","NL_VIIRS.M_201205_SUM",80.0099998489022
"258","Preah Vihéar","Kuleaen","NL_VIIRS.M_201205_SUM",162.97999984771
"259","Kândal","Leuk Daek","NL_VIIRS.M_201205_SUM",268.160000110045
"260","Rôtânôkiri","Lumphat","NL_VIIRS.M_201205_SUM",229.300000119954
"261","Kândal","Lvea Aem","NL_VIIRS.M_201205_SUM",117.040000192821
"262","Bântéay Méanchey","Malai","NL_VIIRS.M_201205_SUM",0
"263","Prey Vêng","Me Sang","NL_VIIRS.M_201205_SUM",51.1899999976158
"264","Phnom Penh","Mean Chey","NL_VIIRS.M_201205_SUM",670.189997673035
"265","Tbong Khmum","Memot","NL_VIIRS.M_201205_SUM",119.920000212267
"266","Krong Preah Sihanouk","Mittakpheap","NL_VIIRS.M_201205_SUM",539.910004168749
"267","Kaôh Kong","Mondol Seima","NL_VIIRS.M_201205_SUM",937.410000896081
"268","Bântéay Méanchey","Mongkol Borei","NL_VIIRS.M_201205_SUM",21.0600000657141
"269","BatdÃ¢mbÃ¢ng","Moung Ruessei","NL_VIIRS.M_201205_SUM",514.059999682009
"270","Kândal","Mukh Kampul","NL_VIIRS.M_201205_SUM",64.5799997281283
"271","Kâmpóng Spœ","Odongk","NL_VIIRS.M_201205_SUM",5.26000004261732
"272","Bântéay Méanchey","Ou Chrov","NL_VIIRS.M_201205_SUM",0
"273","Rôtânôkiri","Ou Chum","NL_VIIRS.M_201205_SUM",26.1999999955297
"274","Môndól Kiri","Ou Reang","NL_VIIRS.M_201205_SUM",681.750000026077
"275","Tbong Khmum","Ou Reang Ov","NL_VIIRS.M_201205_SUM",7.74999992735684
"276","Rôtânôkiri","Ou Ya Dav","NL_VIIRS.M_201205_SUM",333.650000080466
"277","Krong Pailin","Pailin","NL_VIIRS.M_201205_SUM",342.950000541285
"278","Prey Vêng","Pea Reang","NL_VIIRS.M_201205_SUM",35.9000000040978
"279","Prey Vêng","Peam Chor","NL_VIIRS.M_201205_SUM",39.1400000303984
"280","Prey Vêng","Peam Ro","NL_VIIRS.M_201205_SUM",62.720000077039
"281","Môndól Kiri","Pechr Chenda","NL_VIIRS.M_201205_SUM",204.739999663085
"282","Phnom Penh","Phnom Penh","NL_VIIRS.M_201205_SUM",146.150001525879
"283","Pouthisat","Phnum Kravanh","NL_VIIRS.M_201205_SUM",1348.63000066206
"284","BatdÃ¢mbÃ¢ng","Phnum Proek","NL_VIIRS.M_201205_SUM",443.240000873804
"285","Bântéay Méanchey","Phnum Srok","NL_VIIRS.M_201205_SUM",8.11000003665685
"286","Kâmpóng Spœ","Phnum Sruoch","NL_VIIRS.M_201205_SUM",666.670000907033
"287","Tbong Khmum","Ponhea Kraek","NL_VIIRS.M_201205_SUM",35.6600000839681
"288","Kândal","Ponhea Lueu","NL_VIIRS.M_201205_SUM",47.4600000418723
"289","Siemréab","Prasat Bakong","NL_VIIRS.M_201205_SUM",307.660000022501
"290","Kâmpóng Thum","Prasat Balangk","NL_VIIRS.M_201205_SUM",69.3699998483061
"291","Kâmpóng Thum","Prasat Sambour","NL_VIIRS.M_201205_SUM",0.369999995455146
"292","Krâchéh","Preaek Prasab","NL_VIIRS.M_201205_SUM",62.580000013113
"293","Bântéay Méanchey","Preah Netr Preah","NL_VIIRS.M_201205_SUM",45.6300000473857
"294","Prey Vêng","Preah Sdach","NL_VIIRS.M_201205_SUM",8.02000002563
"295","Kâmpóng Cham","Prey Chhor","NL_VIIRS.M_201205_SUM",4.22000003233552
"296","Takêv","Prey Kabbas","NL_VIIRS.M_201205_SUM",5.70000001043081
"297","Krong Preah Sihanouk","Prey Nob","NL_VIIRS.M_201205_SUM",850.829999573529
"298","Prey Vêng","Prey Veaeng","NL_VIIRS.M_201205_SUM",193.580000486225
"299","Siemréab","Puok","NL_VIIRS.M_201205_SUM",419.060000732541
"300","Kâmpóng Chhnang","Rolea B'ier","NL_VIIRS.M_201205_SUM",39.240000071004
"301","Svay Rieng","Romeas Haek","NL_VIIRS.M_201205_SUM",98.4799999743699
"302","BatdÃ¢mbÃ¢ng","Rotanak Mondol","NL_VIIRS.M_201205_SUM",484.250000532717
"303","Preah Vihéar","Rovieng","NL_VIIRS.M_201205_SUM",14.5799999739975
"304","Phnom Penh","Ruessei Kaev","NL_VIIRS.M_201205_SUM",702.659993018955
"305","Svay Rieng","Rumduol","NL_VIIRS.M_201205_SUM",60.5000002682209
"306","Kândal","S'ang","NL_VIIRS.M_201205_SUM",180.249999938533
"307","Môndól Kiri","Saen Monourom","NL_VIIRS.M_201205_SUM",193.450000280514
"308","Krong Pailin","Sala Krau","NL_VIIRS.M_201205_SUM",337.090000431984
"309","Krâchéh","Sambour","NL_VIIRS.M_201205_SUM",205.330000093207
"310","Kâmpóng Chhnang","Sameakki Mean Chey","NL_VIIRS.M_201205_SUM",4.03000000305474
"311","BatdÃ¢mbÃ¢ng","Samlout","NL_VIIRS.M_201205_SUM",225.090000156313
"312","Pouthisat","Sampov Meas","NL_VIIRS.M_201205_SUM",28.4499998874962
"313","Otdar Mean Chey","Samraong","NL_VIIRS.M_201205_SUM",2.10000003874302
"314","Takêv","Samraong","NL_VIIRS.M_201205_SUM",13.2499999888241
"315","Kâmpóng Spœ","Samraong Tong","NL_VIIRS.M_201205_SUM",1.1000000089407
"316","Kâmpóng Thum","Sandan","NL_VIIRS.M_201205_SUM",4.25999997369945
"317","BatdÃ¢mbÃ¢ng","Sangkae","NL_VIIRS.M_201205_SUM",661.020000586286
"318","Preah Vihéar","Sangkom Thmei","NL_VIIRS.M_201205_SUM",71.0900002121925
"319","Kâmpóng Thum","Santuk","NL_VIIRS.M_201205_SUM",134.31000010483
"320","Bântéay Méanchey","Serei Saophoan","NL_VIIRS.M_201205_SUM",0
"321","Stœng Trêng","Sesan","NL_VIIRS.M_201205_SUM",843.159997461363
"322","Stœng Trêng","Siem Bouk","NL_VIIRS.M_201205_SUM",389.010000154376
"323","Stœng Trêng","Siem Pang","NL_VIIRS.M_201205_SUM",151.949999893084
"324","Siemréab","Siem Reab","NL_VIIRS.M_201205_SUM",459.520002128556
"325","Prey Vêng","Sithor Kandal","NL_VIIRS.M_201205_SUM",0.230000000447035
"326","Kaôh Kong","Smach Mean Chey","NL_VIIRS.M_201205_SUM",36.2200000640005
"327","Krâchéh","Snuol","NL_VIIRS.M_201205_SUM",485.340000160038
"328","Siemréab","Soutr Nikom","NL_VIIRS.M_201205_SUM",634.780001884326
"329","Kaôh Kong","Srae Ambel","NL_VIIRS.M_201205_SUM",1746.14000116661
"330","Kâmpóng Cham","Srei Santhor","NL_VIIRS.M_201205_SUM",25.8399999905378
"331","Siemréab","Srei Snam","NL_VIIRS.M_201205_SUM",0
"332","Kâmpóng Thum","Stoung","NL_VIIRS.M_201205_SUM",327.970000483096
"333","Krong Preah Sihanouk","Stueng hav","NL_VIIRS.M_201205_SUM",148.539999395609
"334","Kâmpóng Thum","Stueng Saen","NL_VIIRS.M_201205_SUM",0
"335","Stœng Trêng","Stueng Traeng","NL_VIIRS.M_201205_SUM",72.3099996559321
"336","Kâmpóng Cham","Stueng Trang","NL_VIIRS.M_201205_SUM",72.9900002069771
"337","Bântéay Méanchey","Svay Chek","NL_VIIRS.M_201205_SUM",0
"338","Svay Rieng","Svay Chrum","NL_VIIRS.M_201205_SUM",68.8000001721084
"339","Siemréab","Svay Leu","NL_VIIRS.M_201205_SUM",102.450000148267
"340","BatdÃ¢mbÃ¢ng","Svay Pao","NL_VIIRS.M_201205_SUM",258.689998678863
"341","Svay Rieng","Svay Rieng","NL_VIIRS.M_201205_SUM",2.64000000432133
"342","Svay Rieng","Svay Teab","NL_VIIRS.M_201205_SUM",11.0200000237673
"343","Kândal","Ta Khmau","NL_VIIRS.M_201205_SUM",0
"344","Rôtânôkiri","Ta Veaeng","NL_VIIRS.M_201205_SUM",670.709999468178
"345","Preah Vihéar","Tbaeng Mean chey","NL_VIIRS.M_201205_SUM",171.490000009537
"346","Tbong Khmum","Tboung Khmum","NL_VIIRS.M_201205_SUM",46.0099998489022
"347","Stœng Trêng","Thala Barivat","NL_VIIRS.M_201205_SUM",911.689997561276
"348","Kaôh Kong","Thma Bang","NL_VIIRS.M_201205_SUM",3055.49999942072
"349","Bântéay Méanchey","Thma Puok","NL_VIIRS.M_201205_SUM",22.2599999047816
